book_id,search_key,book_title,book_subtitle,book_authors,book_description,industryIdentifiers,text_readingModes,image_readingModes,pageCount,categories,language,imageLinks,ratingsCount,averageRating,country,saleability,isEbook,amount_listPrice,currencyCode_listPrice,amount_retailPrice,currencyCode_retailPrice,buyLink,year,publisher
7b56c6b3-22ff-46fe-b086-7162a25b0e63,fiction,Ibadan,The Penkelemes Years ; a Memoir: 1946-1965,Wole Soyinka,"This is a sequel to Nobel Prize-winner Wole Soyinka's previous volumes of autobiography, Ake and Isara. It tells the story of Maren, Soyinka's alter ego, as he moves from schooldays in Ibadan to student days in Leeds, stints as a play reader in London, an abortive attempt to become a cafe singer in Paris, travels to other parts of the world, and finally a post as research fellow in drama back in Ibadan. Throughout all his travels he becomes increasingly antagonistic to the corrupt authorities, opposing them firstly through writing and then by direct action.","0749395907, 9780749395902",False,False,382,"Authors, Nigerian",en,No Image,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=SAdGPgAACAAJ&dq=fiction&hl=&source=gbs_api,1995,N/A
f9fd9a6d-90ce-4a97-9112-f966cc6b13ab,fiction,International Who's Who of Authors and Writers 2004,N/A,Europa Publications,"Accurate and reliable biographical information essential to anyone interested in the world of literature TheInternational Who's Who of Authors and Writersoffers invaluable information on the personalities and organizations of the literary world, including many up-and-coming writers as well as established names. With over 8,000 entries, this updated edition features: * Concise biographical information on novelists, authors, playwrights, columnists, journalists, editors, and critics * Biographical details of established writers as well as those who have recently risen to prominence * Entries detailing career, works published, literary awards and prizes, membership, and contact addresses where available * An extensive listing of major international literary awards and prizes, and winners of those prizes * A directory of major literary organizations and literary agents * A listing of members of the American Academy of Arts and Letters","1857431790, 9781857431797",False,True,644,Biography & Autobiography,en,http://books.google.com/books/content?id=phhhHT64kIMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=phhhHT64kIMC&dq=fiction&hl=&source=gbs_api,2003,Psychology Press
d80d9475-f7fe-483b-ab3e-396b5ce4053d,fiction,Catalogue of the Oakland Free Public Library,N/A,Oakland Free Library,No Description,UCAL:B4163699,False,True,224,Library catalogs,en,http://books.google.com/books/content?id=GZm9AAAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=GZm9AAAAIAAJ&source=gbs_api,1885,N/A
fce52dcc-bbfb-4a8d-a8f1-7bf05b2b1cef,fiction,"Hugo Gernsback, Father of Modern Science Fiction",With Essays on Frank Herbert and Bram Stoker,Mark Siegel,No Description,UOM:39015012425933,False,False,104,Literary Criticism,en,http://books.google.com/books/content?id=PaVaAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=PaVaAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1988,Millefleurs
5596b317-cd95-4121-b0d2-5a9b04602c9a,fiction,"Tourism Fictions, Simulacra and Virtualities",N/A,"Maria Gravari-Barbas, Nelson Graburn, Jean-Francois Staszak","Tourism Fictions, Simulacra and Virtualities offers a new understanding of tourism’s interaction with space, questioning the ways in which fictions, simulacra and virtualities express tourism in the built environment and vice versa. Since its beginnings, tourism has inspired themed built environments that have a constitutive, and sometimes problematic, relationship with the “real” world and its architectural references. This volume questions and rethinks the different environments constructed or adapted both for and by tourism exploring the relationship between the “real” and the “unreal” within the tourist bubble and the ways in which the real world inspires simulacra for tourism use. Adopting an interdisciplinary approach this book touches on a wide range of geographical areas, eras and subjects such as post-socialist tourism in Poland, the Hawaiian imaginary in Las Vegas, Rio de Janeiro’s Little Africa, as well as multiple instances of virtual reality in tourism. This timely and innovative volume will be of great interest to upper level students, researchers and academics in tourism, architecture, cultural studies, geography and heritage studies.","9781000681178, 1000681173",True,True,304,Business & Economics,en,http://books.google.com/books/content?id=9L6rDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=9L6rDwAAQBAJ&source=gbs_api,2019,Routledge
5f7d69a6-b4b7-4f18-ac00-d6481f4cffc6,fiction,Analog Science Fiction/science Fact,N/A,Unknown Author,No Description,UVA:X030221545,False,False,1082,Science fiction,en,http://books.google.com/books/content?id=i04EAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=i04EAAAAYAAJ&dq=fiction&hl=&source=gbs_api,1971,N/A
56536d6d-4790-48be-8eeb-600b69118420,fiction,"Reader, Come Home",The Reading Brain in a Digital World,Maryanne Wolf,"The author of the acclaimed Proust and the Squid follows up with a lively, ambitious, and deeply informative book that considers the future of the reading brain and our capacity for critical thinking, empathy, and reflection as we become increasingly dependent on digital technologies. A decade ago, Maryanne Wolf’s Proust and the Squid revealed what we know about how the brain learns to read and how reading changes the way we think and feel. Since then, the ways we process written language have changed dramatically with many concerned about both their own changes and that of children. New research on the reading brain chronicles these changes in the brains of children and adults as they learn to read while immersed in a digitally dominated medium. Drawing deeply on this research, this book comprises a series of letters Wolf writes to us—her beloved readers—to describe her concerns and her hopes about what is happening to the reading brain as it unavoidably changes to adapt to digital mediums. Wolf raises difficult questions, including: Will children learn to incorporate the full range of ""deep reading"" processes that are at the core of the expert reading brain? Will the mix of a seemingly infinite set of distractions for children’s attention and their quick access to immediate, voluminous information alter their ability to think for themselves? With information at their fingertips, will the next generation learn to build their own storehouse of knowledge, which could impede the ability to make analogies and draw inferences from what they know? Will all these influences change the formation in children and the use in adults of ""slower"" cognitive processes like critical thinking, personal reflection, imagination, and empathy that comprise deep reading and that influence both how we think and how we live our lives? How can we preserve deep reading processes in future iterations of the reading brain? Concerns about attention span, critical reasoning, and over-reliance on technology are never just about children—Wolf herself has found that, though she is a reading expert, her ability to read deeply has been impacted as she has become increasingly dependent on screens. Wolf draws on neuroscience, literature, education, and philosophy and blends historical, literary, and scientific facts with down-to-earth examples and warm anecdotes to illuminate complex ideas that culminate in a proposal for a biliterate reading brain. Provocative and intriguing, Reader, Come Home is a roadmap that provides a cautionary but hopeful perspective on the impact of technology on our brains and our most essential intellectual capacities—and what this could mean for our future.","9780062388797, 0062388797",True,False,233,Science,en,http://books.google.com/books/content?id=Hlg_DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2,3,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=Hlg_DwAAQBAJ&source=gbs_api,2018,HarperCollins
151d62ca-d8f8-4639-aebe-e1a460173685,fiction,Library of Congress Subject Headings,N/A,Library of Congress,No Description,UCBK:C100181889,False,True,972,"Subject headings, Library of Congress",en,http://books.google.com/books/content?id=jyjtRxVXow0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=jyjtRxVXow0C&source=gbs_api,2013,N/A
892fce02-128f-4be8-a69f-ad0381a61c26,fiction,Bittersweet,How Sorrow and Longing Make Us Whole,Susan Cain,"AN OPRAH BOOK CLUB PICK THE #1 NEW YORK TIMES BESTSELLER -- FROM THE AUTHOR OF THE INTERNATIONAL BESTSELLER QUIET: THE POWER OF INTROVERTS IN A WORLD THAT CAN'T STOP TALKING ""Amazing and profound . . . every single person should read it"" Johann Hari ""Moving and eloquent"" Sunday Times Whether you long for the partner who broke up with you, or the one you dream of meeting; whether you hunger for the happy childhood you'll never have, or for the divine; whether you yearn for a lost person, an unborn child, the fountain of youth, or unconditional love: These are all manifestations of the same great ache... In this inspiring and genre-bending work, Susan Cain - author of the international bestseller Quiet - shows us the power of a ""bittersweet"" outlook: the overlooked tendency to states of longing and poignancy, and a piercing joy at the beauty of the world. Embracing the bittersweet means understanding that light and dark, birth and death - bitter and sweet - are forever paired, and that by recognising this we can find the true path to creativity and connection. Bringing to light the ideas of artists, writers and thinkers from all over the world, and her own quest for answers over the course of a lifetime, Susan Cain fundamentally shifts our understanding of life by teaching us how to turn sorrow into an enriching superpower.","9780241980491, 0241980496",True,False,210,Social Science,en,http://books.google.com/books/content?id=XxExEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=XxExEAAAQBAJ&source=gbs_api,2022,Penguin UK
78887bd4-bfc8-45a3-813a-b2f13ee5dead,fiction,Science Fiction and Fantasy Literature,N/A,"R. Reginald, Douglas Menville, Mary A. Burgess","Science Fiction and Fantasy Literature, A Checklist, 1700-1974, Volume one of Two, contains an Author Index, Title Index, Series Index, Awards Index, and the Ace and Belmont Doubles Index.","9780941028769, 0941028763",False,True,802,Reference,en,http://books.google.com/books/content?id=P8zW2AH6150C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=P8zW2AH6150C&dq=fiction&hl=&source=gbs_api,2010,Wildside Press LLC
07940d1e-6cdd-4df8-9eb8-48c1ffb94106,fiction,The Laughing Monsters,N/A,Denis Johnson,"‘In this land of chaos and despair, all I can do is wish for magic armour and the power to disappear.’ Freetown, Sierra Leone. A city of heat and dirt, of guns and militia. Alone in its crowded streets, Captain Roland Nair has been given a single assignment. He must find Michael Adriko – maverick, warrior, and the man who has saved Nair's life three times and risked it many more. The two men have schemed, fought and profited together in the most hostile regions of the world. But on this new level – espionage, state secrets, treason – their loyalties will be tested to the limit. This is a brutal journey through a land abandoned by the future – a journey that will lead them to meet themselves not in a new light, but in a new darkness.","9781473520363, 1473520363",True,False,242,Fiction,en,http://books.google.com/books/content?id=_flDBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=_flDBAAAQBAJ&source=gbs_api,2015,Random House
2abb004e-10e8-47da-a715-7ceca68915e9,fiction,A Reunion Of Ghosts,A Novel,Judith Claire Mitchell,"A NATIONAL JEWISH BOOK AWARD FINALIST “The Alter sisters are mordant, wry, and crystalline in wit and vision; it is a tremendous pleasure to rocket through generations of their family histories with them.” —Lauren Groff, New York Timesbestselling author of Fates and Furies, The Monsters of Templeton, and Arcadia In the waning days of 1999, the last of the Alters—three damaged but wisecracking sisters who share an apartment on Manhattan’s Upper West Side—decide it’s time to close the circle of the family curse by taking their own lives. But first, Lady, Vee, and Delph must explain the origins of that curse and how it has manifested throughout the preceding generations. Unspooling threads of history, personal memory, and family lore, they weave a mesmerizing account that stretches back a century to their great-grandfather, a brilliant scientist whose professional triumph became the terrible legacy that defines them. A suicide note crafted by three bright, funny women, A Reunion of Ghosts is the final chapter of a saga lifetimes in the making—one that is inexorably intertwined with the story of the twentieth century itself. “Mitchell explores the mixed-blessing bonds of family with wry wit. This original tale is black comedy at its best.”—People Book of the Week “A rich portrait of a complicated family, at turns violent and hilarious.”—Emma Straub, New York Timesbestselling author","9780062355904, 0062355902",True,False,273,Fiction,en,http://books.google.com/books/content?id=cp-TBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=cp-TBAAAQBAJ&source=gbs_api,2015,Harper Collins
4e61641d-276e-4406-937a-5cb5ac895dcf,fiction,Fictional Points of View,N/A,Peter Lamarque,"The volume focuses on a wide range of thinkers, including Iris Murdoch on truth and art, Stanley Cavell on tragedy, Roland Barthes and Michel Foucault on ""the death of the author,"" and Kendall Walton on fearing fictions. Also included is a consideration of the fifteenth-century Japanese playwright and drama teacher Zeami Motokiyo, the founding father of Noh theather.","0801432162, 9780801432163",True,False,252,Literary Criticism,en,http://books.google.com/books/content?id=rh-omr6laV0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=rh-omr6laV0C&dq=fiction&hl=&source=gbs_api,1996,Cornell University Press
7fbd9e53-841e-4450-8f45-2174e658f943,fiction,Lore of Running,N/A,Timothy Noakes,"Discusses the details of physiology, biochemistry, racing, injuries, and tips for different aspects of running, and covers training methods, genetic versus trainable potential, information on programs--including those for marathons--from various experts, and a look at legendary figures and events in the history of the sport.","1589523040, 9781589523043",False,False,0,Running,en,http://books.google.com/books/content?id=tlMISAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=tlMISAAACAAJ&dq=fiction&hl=&source=gbs_api,2003,N/A
fadfd06c-ab2d-4776-bbe6-07a65cafa910,fiction,Gopi Diaries,Finding Love,Sudha Murty,"'Gopi, I can't believe a year has passed since I met you. You have brought me so much happiness!' In this second book in the bestselling Gopi Diaries series, Gopi is stronger, bigger, more confident than the little pup he was in the first book, but he is also cheekier and more mischievous! He faces new situations, new challenges, even new dog companions with endless energy and spirit. And then comes the day when he faces the biggest surprise of them all... Written in Sudha Murty's inimitable style, this simple story told from a dog's perspective shows us just why pets are so precious - for their love, devotion and boundless affection. This is a book for Sudha Murty's fans of all ages as Gopi paws himself yet again into the hearts of children and adults alike.","9789390351978, 9390351979",True,False,92,Juvenile Fiction,en,http://books.google.com/books/content?id=Oj8OEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=Oj8OEAAAQBAJ&source=gbs_api,2021,Harper Collins
a35c1bb2-ce41-4a06-a07e-70824ce964c7,fiction,Madhushala,The House of Wine,Baccana,No Description,UOM:39015024947452,False,False,168,Poetry,en,http://books.google.com/books/content?id=jrxjAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,7,4,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=jrxjAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1989,N/A
4bd17b39-5e09-4ae7-9719-f01cc359452f,fiction,Library of Congress Subject Headings,N/A,Library of Congress. Cataloging Policy and Support Office,No Description,UOM:39015039517019,False,True,1448,"Subject headings, Library of Congress",en,http://books.google.com/books/content?id=tlrWXrhG1FQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=tlrWXrhG1FQC&source=gbs_api,1997,N/A
